id,sentiment
"5785_3",0.39122453331947327
"10370_3",0.0062493979930877686
"1980_3",0.19168230891227722
"8800_4",0.07353636622428894
"4437_3",0.1679610013961792
"28_3",0.5504263043403625
"12171_1",0.37021881341934204
"9359_3",0.029468536376953125
"3831_9",0.9956623315811157
"10962_7",0.9800009727478027
"1500_9",0.944148063659668
"11470_10",0.9907582998275757
"11843_3",0.12005984783172607
"11200_4",0.6744987964630127
"1067_1",0.04443195462226868
"3333_1",0.015444785356521606
"4487_4",0.955255389213562
"6428_1",0.016856253147125244
"575_7",0.10197558999061584
"10904_9",0.8328088521957397
"11821_2",0.31571540236473083
"11605_1",0.00630950927734375
"1111_7",0.8043338060379028
"10295_1",0.5140900611877441
"1146_4",0.006059229373931885
"2405_9",0.20768895745277405
"11081_10",0.9872207641601562
"2201_10",0.9933876991271973
"4844_1",0.01183125376701355
"11007_8",0.9782850742340088
"6535_7",0.7142566442489624
"2653_4",0.01207655668258667
"8245_10",0.9562762975692749
"9951_8",0.987876832485199
"6133_8",0.053993940353393555
"10006_2",0.0075112879276275635
"7350_1",0.12767094373703003
"4509_9",0.994141697883606
"948_1",0.0058310627937316895
"3987_1",0.067644864320755
"2947_10",0.02567991614341736
"6041_3",0.0034502148628234863
"2946_1",0.01805037260055542
"11967_4",0.005416989326477051
"1185_10",0.9949279427528381
"10323_2",0.7769849896430969
"11706_2",0.0033609867095947266
"3663_1",0.011520862579345703
"5602_10",0.995660126209259
"4870_10",0.6851550340652466
"1994_1",0.00935453176498413
"10807_7",0.9710985422134399
"6871_3",0.9782536029815674
"1175_2",0.0033407509326934814
"10919_7",0.9889041185379028
"8127_10",0.8610076308250427
"12497_4",0.2576027810573578
"3274_1",0.06244140863418579
"2568_3",0.06275057792663574
"840_2",0.011336445808410645
"5626_10",0.9947664737701416
"7561_10",0.9951649904251099
"4600_3",0.48998787999153137
"3324_9",0.43083932995796204
"8899_7",0.9232422709465027
"5592_8",0.8733183741569519
"12483_4",0.014384686946868896
"7874_1",0.0031078457832336426
"5878_10",0.9796352386474609
"4303_9",0.8213447332382202
"9421_1",0.020444363355636597
"10269_4",0.241667240858078
"10615_2",0.05025163292884827
"2634_10",0.9856473207473755
"7522_1",0.027545303106307983
"9289_10",0.6768457889556885
"4636_10",0.8730818629264832
"1241_7",0.4617719054222107
"9458_9",0.9612147212028503
"11690_10",0.9941284656524658
"7176_4",0.8669238686561584
"6212_10",0.9862486720085144
"6319_1",0.036059409379959106
"5229_3",0.3325037360191345
"466_9",0.9928146004676819
"8693_2",0.24248939752578735
"2952_10",0.9918497800827026
"1128_1",0.01507672667503357
"3975_10",0.948340654373169
"11365_10",0.7892035245895386
"2074_9",0.9839437007904053
"9768_10",0.9934797286987305
"4895_1",0.032701730728149414
"5726_10",0.9909650087356567
"9993_10",0.9939884543418884
"11319_2",0.4962413012981415
"10561_2",0.07092547416687012
"5455_8",0.9945775270462036
"10684_3",0.038032203912734985
"3652_3",0.05229467153549194
"7825_1",0.06841790676116943
"8806_1",0.03222358226776123
"275_10",0.9859431385993958
"2246_1",0.03900766372680664
"11968_2",0.0044855475425720215
"2528_1",0.40991052985191345
"8491_8",0.673540472984314
"13_1",0.955720067024231
"4530_8",0.9412879943847656
"5207_3",0.01582065224647522
"11648_10",0.9900588989257812
"8260_1",0.1705220639705658
"10730_10",0.9508347511291504
"10402_3",0.19490167498588562
"8077_1",0.007528096437454224
"8598_8",0.9602037668228149
"2809_3",0.004732280969619751
"12490_10",0.9926294088363647
"1447_9",0.9923083782196045
"1605_3",0.16860470175743103
"2311_4",0.011527806520462036
"3235_9",0.8411166667938232
"5725_10",0.9681955575942993
"9025_10",0.9889200925827026
"6049_9",0.9091871976852417
"4803_10",0.9944202899932861
"191_9",0.99479079246521
"420_3",0.4745218753814697
"5238_2",0.024662137031555176
"1280_9",0.963815450668335
"9408_4",0.16261574625968933
"819_1",0.005699753761291504
"1656_4",0.026802778244018555
"9964_3",0.04069623351097107
"10404_4",0.8256291151046753
"12369_10",0.9833362102508545
"6423_1",0.007943570613861084
"9942_8",0.7062885761260986
"1519_1",0.24272480607032776
"100_10",0.9917058944702148
"3216_10",0.9639492034912109
"3909_10",0.5536431074142456
"5034_7",0.9910093545913696
"14_8",0.9936224222183228
"5891_3",0.04440027475357056
"8496_10",0.9957904815673828
"7429_1",0.031226366758346558
"9457_1",0.01183253526687622
"9602_8",0.9866930842399597
"4198_1",0.02188017964363098
"154_2",0.21370923519134521
"5070_2",0.006084442138671875
"4207_8",0.9392850995063782
"7758_8",0.9812710881233215
"4439_9",0.9775251150131226
"12042_1",0.004768192768096924
"7244_1",0.01263776421546936
"6854_1",0.011933296918869019
"11932_10",0.9900380969047546
"4151_10",0.9870650172233582
"7265_1",0.028043627738952637
"10272_7",0.9942442178726196
"4256_4",0.13253170251846313
"1225_7",0.9772316217422485
"956_10",0.9898110628128052
"6389_2",0.015671253204345703
"1365_4",0.01706176996231079
"4752_7",0.9430605173110962
"276_10",0.983826756477356
"8766_9",0.15937459468841553
"11225_10",0.8611689209938049
"6920_1",0.02241206169128418
"11536_1",0.0031204521656036377
"1923_9",0.9872345924377441
"11460_10",0.977486252784729
"10054_7",0.959539532661438
"10845_1",0.005376070737838745
"10231_4",0.2668357491493225
"9430_8",0.7828210592269897
"3226_2",0.00564846396446228
"4298_3",0.8268520832061768
"10635_4",0.045190274715423584
"10567_4",0.03311437368392944
"5460_10",0.9928651452064514
"7310_7",0.8109787106513977
"10330_2",0.009652554988861084
"5151_9",0.9929776191711426
"11_3",0.8735418319702148
"1448_8",0.4512527883052826
"10130_8",0.6436070203781128
"2199_3",0.01810610294342041
"1761_10",0.9867565035820007
"2782_1",0.006312370300292969
"7618_10",0.99310302734375
"85_10",0.9606648683547974
"5730_3",0.06716519594192505
"3641_1",0.8837763071060181
"8190_9",0.9945211410522461
"9533_10",0.9929404258728027
"9508_1",0.014704346656799316
"237_8",0.9949237108230591
"3981_7",0.5128884315490723
"7194_9",0.9790142178535461
"10584_8",0.4545375406742096
"248_2",0.008091121912002563
"8358_4",0.025878429412841797
"1218_1",0.004467010498046875
"4191_10",0.06722456216812134
"3090_8",0.9537131786346436
"11923_2",0.08630326390266418
"1640_8",0.869834303855896
"9972_3",0.01398855447769165
"11818_4",0.9115115404129028
"4350_10",0.9681508541107178
"877_10",0.7085614204406738
"10017_8",0.9599112272262573
"7975_10",0.9935885071754456
"8436_1",0.07631108164787292
"6024_7",0.865818977355957
"3112_1",0.015812993049621582
"951_10",0.9741482734680176
"1622_1",0.008761227130889893
"191_3",0.2233431041240692
"5669_1",0.005711227655410767
"1891_4",0.15346837043762207
"12173_9",0.9730288982391357
"7887_7",0.5143969655036926
"3256_10",0.8015648722648621
"5419_1",0.002894490957260132
"7635_1",0.02507483959197998
"8297_2",0.07988277077674866
"7137_8",0.8668798804283142
"7562_3",0.0810210108757019
"9944_1",0.00407370924949646
"4288_1",0.004571259021759033
"8087_1",0.04735320806503296
"4771_10",0.9818354845046997
"10482_10",0.9626350402832031
"5324_10",0.9950125813484192
"3080_1",0.08641251921653748
"10923_7",0.7205696702003479
"1753_7",0.9891102313995361
"317_10",0.9892702102661133
"12474_8",0.8496103286743164
"773_8",0.9938666820526123
"388_1",0.053071171045303345
"12141_2",0.49610504508018494
"5667_1",0.33498287200927734
"1071_9",0.9883332252502441
"2897_10",0.982137143611908
"9481_4",0.2828153371810913
"12025_1",0.0073687732219696045
"8879_7",0.8988332748413086
"5683_1",0.020620197057724
"7026_1",0.007549405097961426
"2439_1",0.14252382516860962
"3631_7",0.9346574544906616
"1650_9",0.412995845079422
"5378_7",0.9943432211875916
"9745_1",0.002968013286590576
"11563_8",0.9355098605155945
"299_8",0.9899969696998596
"9471_2",0.5724575519561768
"1866_1",0.20590493083000183
"2639_4",0.15980926156044006
"5122_1",0.0731896162033081
"12341_7",0.4856357276439667
"2936_8",0.9948201179504395
"8647_10",0.7326909303665161
"4255_9",0.9904417991638184
"7262_8",0.9161422252655029
"8413_10",0.9305086731910706
"10080_1",0.029135555028915405
"3973_1",0.25771862268447876
"8752_9",0.995390772819519
"4018_2",0.07048612833023071
"7669_1",0.008761316537857056
"10421_4",0.016092449426651
"7854_8",0.9896095395088196
"162_8",0.07660996913909912
"11614_9",0.9801567792892456
"11343_8",0.9901455640792847
"1708_7",0.05266737937927246
"7115_4",0.9591413736343384
"10498_10",0.12391114234924316
"2944_8",0.9918594360351562
"10474_3",0.0517638623714447
"1263_1",0.0093936026096344
"1693_4",0.9265903234481812
"9600_9",0.6151486039161682
"11173_2",0.34789425134658813
"3961_2",0.020998001098632812
"8011_1",0.9032196998596191
"7386_8",0.5956910252571106
"8787_8",0.9312920570373535
"12349_9",0.9223681688308716
"1776_4",0.02571442723274231
"5885_4",0.991288423538208
"220_4",0.018631339073181152
"5547_8",0.9946792125701904
"2853_1",0.0375327467918396
"2157_2",0.20327764749526978
"11667_2",0.924599289894104
"194_7",0.23382046818733215
"1633_1",0.004880011081695557
"6897_2",0.02957361936569214
"11568_2",0.13785085082054138
"9219_1",0.10064280033111572
"477_8",0.9894037246704102
"8980_3",0.9808725714683533
"4612_10",0.8966698050498962
"8030_10",0.9931797385215759
"1846_8",0.9968950748443604
"2786_8",0.980472981929779
"2634_1",0.03580233454704285
"3110_8",0.9751293659210205
"11587_8",0.9053834676742554
"11262_8",0.9742043018341064
"5680_7",0.14740175008773804
"4583_4",0.1983436942100525
"1451_1",0.006961822509765625
"4244_4",0.014746785163879395
"6176_4",0.01812717318534851
"8851_10",0.9945356845855713
"908_9",0.9927380084991455
"7494_9",0.7372896075248718
"8061_3",0.023403912782669067
"789_1",0.15720033645629883
"2374_7",0.9379986524581909
"11225_3",0.011887907981872559
"4467_4",0.015989869832992554
"8516_10",0.22974559664726257
"4121_10",0.9838431477546692
"10267_7",0.08355525135993958
"6040_8",0.90541672706604
"8338_7",0.9594005346298218
"2903_7",0.9931440353393555
"6662_9",0.9690737724304199
"5333_10",0.9834374189376831
"7470_4",0.023523598909378052
"8813_1",0.30101972818374634
"4514_3",0.8946704864501953
"9584_7",0.12956416606903076
"11706_8",0.9815496206283569
"11538_8",0.9829829931259155
"4210_1",0.004441648721694946
"8984_1",0.007616221904754639
"3431_4",0.011598646640777588
"4973_10",0.9844474792480469
"12260_1",0.007920533418655396
"4267_10",0.9829781651496887
"9906_9",0.9925662279129028
"670_7",0.9933552145957947
"6270_3",0.017417073249816895
"5164_4",0.1335003674030304
"9741_2",0.007943123579025269
"3761_8",0.6090129017829895
"2651_2",0.03906184434890747
"7448_10",0.9731345176696777
"7184_9",0.9923731088638306
"1313_9",0.9300692677497864
"10654_8",0.991884708404541
"7151_1",0.00696977972984314
"2320_10",0.9827452301979065
"12033_7",0.4198639392852783
"6429_1",0.12156695127487183
"1420_4",0.9554909467697144
"3002_7",0.5413544178009033
"1299_1",0.041882455348968506
"7897_9",0.9945242404937744
"1529_4",0.013418793678283691
"9760_2",0.016293317079544067
"11318_1",0.024872660636901855
"2217_3",0.095974862575531
"11641_2",0.08999770879745483
"7238_10",0.9911127090454102
"7710_8",0.9568049907684326
"12011_8",0.9560914635658264
"4495_7",0.9877023696899414
"11144_4",0.0610927939414978
"5625_2",0.016017764806747437
"2926_7",0.5703126788139343
"8538_8",0.9488238096237183
"8875_10",0.542097270488739
"10881_10",0.9922918081283569
"1662_7",0.9179378747940063
"4560_9",0.19292742013931274
"6714_4",0.005672961473464966
"9059_10",0.9770640730857849
"6631_10",0.8352778553962708
"8520_1",0.019047021865844727
"918_4",0.057621508836746216
"3102_10",0.9846863746643066
"3611_2",0.01563960313796997
"8434_10",0.9918985962867737
"681_7",0.9953977465629578
"7386_4",0.05876705050468445
"7566_9",0.08245909214019775
"10110_10",0.9910904169082642
"10486_10",0.9941352605819702
"1492_3",0.7463737726211548
"11823_1",0.02733480930328369
"2331_9",0.9865645170211792
"2200_2",0.00990605354309082
"9547_1",0.05330732464790344
"785_2",0.006549149751663208
"5101_4",0.14465725421905518
"5657_10",0.9539114236831665
"6902_7",0.8410364389419556
"1490_9",0.9478746652603149
"7148_9",0.4637139141559601
"7387_8",0.8240305185317993
"8277_9",0.966905951499939
"6912_7",0.9730199575424194
"170_2",0.7430007457733154
"7702_10",0.9959594011306763
"4393_3",0.0051319897174835205
"2608_3",0.9839239716529846
"4931_8",0.9914507865905762
"10589_10",0.9288488626480103
"8623_4",0.010235518217086792
"6057_2",0.017324119806289673
"2704_9",0.993784487247467
"1790_2",0.30030056834220886
"12370_1",0.0046163201332092285
"159_1",0.0053865909576416016
"343_9",0.9962707757949829
"2128_9",0.9938803315162659
"11181_8",0.9692347645759583
"11775_10",0.9953519105911255
"3514_10",0.9826535582542419
"6993_2",0.009992897510528564
"2866_9",0.446696013212204
"1000_9",0.9866096377372742
"11772_7",0.953650176525116
"3355_9",0.11154311895370483
"8519_8",0.8172284960746765
"7879_3",0.16530007123947144
"4332_10",0.9860143661499023
"5403_1",0.0053459107875823975
"1514_7",0.0661325454711914
"7904_1",0.007545739412307739
"10550_2",0.5076900720596313
"11442_10",0.9701507091522217
"2821_3",0.07498964667320251
"5766_1",0.0037328898906707764
"8061_9",0.9931742548942566
"2166_1",0.004228711128234863
"6206_1",0.011480331420898438
"11124_2",0.010021120309829712
"7625_10",0.8673011064529419
"90_9",0.9236193895339966
"7959_10",0.97907555103302
"7029_10",0.9516498446464539
"779_8",0.9892367124557495
"1101_4",0.038594335317611694
"11189_4",0.007911384105682373
"9790_4",0.010839849710464478
"10861_1",0.03876027464866638
"5902_2",0.1932864487171173
"9545_10",0.9580414891242981
"3730_1",0.002863675355911255
"4951_9",0.3260498642921448
"3295_1",0.006882965564727783
"9495_2",0.6682762503623962
"2876_1",0.6815970540046692
"2796_1",0.01493924856185913
"10338_3",0.16871416568756104
"10913_7",0.28447502851486206
"4685_2",0.0073518455028533936
"11586_1",0.04715201258659363
"4904_7",0.4284476637840271
"7110_7",0.8241824507713318
"2086_4",0.6531260013580322
"7372_7",0.8770256638526917
"135_9",0.979224443435669
"7038_3",0.9198098182678223
"1119_2",0.016410022974014282
"5057_8",0.8256224393844604
"3479_10",0.9942278265953064
"6489_8",0.994450569152832
"4910_8",0.48566746711730957
"5979_10",0.9718288779258728
"11304_1",0.021470725536346436
"2102_9",0.9922444820404053
"8048_1",0.005517423152923584
"12153_7",0.9079792499542236
"4832_8",0.9580384492874146
"3079_9",0.9822331666946411
"8254_2",0.00864708423614502
"7981_7",0.9826349020004272
"611_1",0.4618525803089142
"307_10",0.9838393926620483
"8861_3",0.06998580694198608
"4635_4",0.7431036233901978
"6197_7",0.9619498252868652
"6739_3",0.07220929861068726
"8588_9",0.9033225774765015
"8461_7",0.7196999788284302
"10089_1",0.07993033528327942
"2609_7",0.951021671295166
"1418_3",0.2837424576282501
"2661_10",0.9881088733673096
"1253_9",0.9673931002616882
"8815_9",0.9778773784637451
"9867_8",0.9910517930984497
"2155_1",0.021037697792053223
"12259_4",0.07999953627586365
"11224_3",0.5675450563430786
"4781_1",0.004923820495605469
"4354_9",0.9922081232070923
"9629_9",0.9217894673347473
"3629_9",0.9954739809036255
"6445_10",0.9906669855117798
"9526_10",0.9936805963516235
"5138_2",0.01568928360939026
"349_10",0.9236044883728027
"2099_7",0.9860795736312866
"4411_1",0.38874149322509766
"8127_3",0.040120482444763184
"5225_8",0.9591797590255737
"7970_3",0.015336483716964722
"5688_7",0.704093873500824
"12099_3",0.3803476393222809
"6020_4",0.12662023305892944
"3892_8",0.9734312295913696
"2098_8",0.9783552885055542
"4851_7",0.9797102808952332
"10967_10",0.485629141330719
"6230_4",0.3614512085914612
"2211_2",0.03968122601509094
"11978_10",0.9885518550872803
"8802_1",0.014483779668807983
"11010_3",0.0050016045570373535
"10083_2",0.21118435263633728
"5588_10",0.2659265398979187
"958_10",0.8579228520393372
"6771_4",0.4161411225795746
"6767_9",0.9655890464782715
"7302_10",0.9787384271621704
"5324_3",0.00979188084602356
"7737_10",0.9957742691040039
"8603_10",0.9801205396652222
"3029_7",0.996273398399353
"8640_2",0.011505693197250366
"2139_1",0.004783034324645996
"6305_10",0.993205726146698
"6884_7",0.9905967712402344
"5534_8",0.982388973236084
"7619_8",0.9823492765426636
"10057_8",0.8701680898666382
"972_7",0.993770956993103
"6245_8",0.9617626667022705
"6627_7",0.9925846457481384
"3621_10",0.25534719228744507
"2290_4",0.9819228649139404
"24_4",0.24196913838386536
"5689_1",0.004875987768173218
"6497_4",0.1047925055027008
"12405_4",0.9731422662734985
"11720_7",0.9915928840637207
"10088_1",0.009333133697509766
"9258_9",0.9954531192779541
"354_4",0.8810798525810242
"4770_10",0.9753007292747498
"1035_3",0.5797235369682312
"739_1",0.0067351460456848145
"6267_7",0.978101909160614
"1562_8",0.9828039407730103
"1438_1",0.004120349884033203
"281_8",0.9949233531951904
"1818_1",0.564559280872345
"3943_3",0.07983523607254028
"8116_4",0.7488999366760254
"6984_1",0.008729487657546997
"5330_4",0.005582720041275024
"8821_8",0.9914556741714478
"10484_10",0.9947725534439087
"1886_4",0.015838801860809326
"7943_2",0.3310902714729309
"6438_7",0.9870251417160034
"8931_10",0.9772344827651978
"10538_10",0.9484647512435913
"534_10",0.9884887933731079
"7329_2",0.011432945728302002
"6614_2",0.9692167043685913
"710_10",0.8920586109161377
"3120_4",0.11883583664894104
"9046_1",0.006390422582626343
"5638_2",0.6479357481002808
"2455_4",0.08189961314201355
"2652_3",0.7597834467887878
"11006_4",0.822242021560669
"5065_3",0.009647071361541748
"9805_10",0.983192503452301
